gene	depth	guuid
ParE	71	a9566ad2-f398-4549-a52f-2d6e50c8bdf6
UhpT	70	a9566ad2-f398-4549-a52f-2d6e50c8bdf6
GlpT	49	a956909d-c3b5-44d2-a46e-c9277571b8df
GyrA	47	a956909d-c3b5-44d2-a46e-c9277571b8df
MarR	48	a956909d-c3b5-44d2-a46e-c9277571b8df
PmrB	50	a956909d-c3b5-44d2-a46e-c9277571b8df
FtsI	100	a970b48e-485b-4e5a-9013-ada4f19b1bb8
GlpT	69	a970b48e-485b-4e5a-9013-ada4f19b1bb8
GyrA	87	a970b48e-485b-4e5a-9013-ada4f19b1bb8
ParC	93	a970b48e-485b-4e5a-9013-ada4f19b1bb8
ParE	106	a970b48e-485b-4e5a-9013-ada4f19b1bb8
PmrB	113	a970b48e-485b-4e5a-9013-ada4f19b1bb8
1	30	a98878e0-f299-44e3-a190-a3fe77669ca4
AadA5	34	a98878e0-f299-44e3-a190-a3fe77669ca4
CyaA	22	a98878e0-f299-44e3-a190-a3fe77669ca4
DfrA17	27	a98878e0-f299-44e3-a190-a3fe77669ca4
GlpT	17	a98878e0-f299-44e3-a190-a3fe77669ca4
Sul1	38	a98878e0-f299-44e3-a190-a3fe77669ca4
1	30	a98ee833-aba5-49ef-b247-7585585495f5
2'-phosphotransferase	17	a98ee833-aba5-49ef-b247-7585585495f5
AAC(3)-IId	15	a98ee833-aba5-49ef-b247-7585585495f5
APH(3'')-Ib	37	a98ee833-aba5-49ef-b247-7585585495f5
APH(6)-Id	41	a98ee833-aba5-49ef-b247-7585585495f5
AadA2	18	a98ee833-aba5-49ef-b247-7585585495f5
AadA5	27	a98ee833-aba5-49ef-b247-7585585495f5
DfrA12	13	a98ee833-aba5-49ef-b247-7585585495f5
DfrA17	19	a98ee833-aba5-49ef-b247-7585585495f5
GlpT	11	a98ee833-aba5-49ef-b247-7585585495f5
GyrA	13	a98ee833-aba5-49ef-b247-7585585495f5
ParC	17	a98ee833-aba5-49ef-b247-7585585495f5
ParE	18	a98ee833-aba5-49ef-b247-7585585495f5
PmrB	18	a98ee833-aba5-49ef-b247-7585585495f5
PtsI	14	a98ee833-aba5-49ef-b247-7585585495f5
Sul1	36	a98ee833-aba5-49ef-b247-7585585495f5
Sul2	34	a98ee833-aba5-49ef-b247-7585585495f5
TEM-1	56	a98ee833-aba5-49ef-b247-7585585495f5
GlpT	83	a99a4ec3-2e17-4292-b62f-116303c89798
PmrB	104	a99a4ec3-2e17-4292-b62f-116303c89798
UhpT	112	a99a4ec3-2e17-4292-b62f-116303c89798
GlpT	55	a9a1b331-0d4c-4f85-a78d-8b5fa26353a1
PmrB	66	a9a1b331-0d4c-4f85-a78d-8b5fa26353a1
GlpT	60	a9a9783b-13c8-4e7c-a41b-4ad60b7ab4d0
MarR	50	a9a9783b-13c8-4e7c-a41b-4ad60b7ab4d0
1	81	a9aeeba4-d955-429e-873b-e54dd71b2a51
APH(3'')-Ib	80	a9aeeba4-d955-429e-873b-e54dd71b2a51
APH(6)-Id	61	a9aeeba4-d955-429e-873b-e54dd71b2a51
CyaA	74	a9aeeba4-d955-429e-873b-e54dd71b2a51
DfrA7	79	a9aeeba4-d955-429e-873b-e54dd71b2a51
GlpT	71	a9aeeba4-d955-429e-873b-e54dd71b2a51
Sul1	60	a9aeeba4-d955-429e-873b-e54dd71b2a51
Sul2	76	a9aeeba4-d955-429e-873b-e54dd71b2a51
TEM-1	71	a9aeeba4-d955-429e-873b-e54dd71b2a51
APH(3'')-Ib	158	a9b8c874-3a3f-4166-93ae-2ec9f53b020e
APH(6)-Id	115	a9b8c874-3a3f-4166-93ae-2ec9f53b020e
AadA25	159	a9b8c874-3a3f-4166-93ae-2ec9f53b020e
CyaA	77	a9b8c874-3a3f-4166-93ae-2ec9f53b020e
DfrB1	137	a9b8c874-3a3f-4166-93ae-2ec9f53b020e
GlpT	68	a9b8c874-3a3f-4166-93ae-2ec9f53b020e
Sul2	232	a9b8c874-3a3f-4166-93ae-2ec9f53b020e
TEM-1	306	a9b8c874-3a3f-4166-93ae-2ec9f53b020e
Tet(A)	111	a9b8c874-3a3f-4166-93ae-2ec9f53b020e
1	81	a9c5daa7-95dd-4ecb-aad1-c21e42e461b0
2'-phosphotransferase	42	a9c5daa7-95dd-4ecb-aad1-c21e42e461b0
AAC(3)-IId	58	a9c5daa7-95dd-4ecb-aad1-c21e42e461b0
APH(3'')-Ib	87	a9c5daa7-95dd-4ecb-aad1-c21e42e461b0
APH(6)-Id	65	a9c5daa7-95dd-4ecb-aad1-c21e42e461b0
AadA5	103	a9c5daa7-95dd-4ecb-aad1-c21e42e461b0
CyaA	62	a9c5daa7-95dd-4ecb-aad1-c21e42e461b0
DfrA17	151	a9c5daa7-95dd-4ecb-aad1-c21e42e461b0
GlpT	48	a9c5daa7-95dd-4ecb-aad1-c21e42e461b0
Sul1	43	a9c5daa7-95dd-4ecb-aad1-c21e42e461b0
Sul2	62	a9c5daa7-95dd-4ecb-aad1-c21e42e461b0
TEM-1	103	a9c5daa7-95dd-4ecb-aad1-c21e42e461b0
Tet(A)	36	a9c5daa7-95dd-4ecb-aad1-c21e42e461b0
GlpT	67	a9cf4f54-692a-42f7-a2f3-f102fcd73421
PmrB	74	a9cf4f54-692a-42f7-a2f3-f102fcd73421
2'-phosphotransferase	160	a9eff813-902a-4672-a311-43e26851a0ec
DfrA1	83	a9eff813-902a-4672-a311-43e26851a0ec
GlpT	47	a9eff813-902a-4672-a311-43e26851a0ec
GyrA	48	a9eff813-902a-4672-a311-43e26851a0ec
MarR	46.5	a9eff813-902a-4672-a311-43e26851a0ec
PmrB	63	a9eff813-902a-4672-a311-43e26851a0ec
SHV-12	152	a9eff813-902a-4672-a311-43e26851a0ec
Sat2	64	a9eff813-902a-4672-a311-43e26851a0ec
TEM-1	67	a9eff813-902a-4672-a311-43e26851a0ec
Tet(B)	110	a9eff813-902a-4672-a311-43e26851a0ec
UhpT	59	a9eff813-902a-4672-a311-43e26851a0ec
GlpT	31	aa0d4f90-e697-42b0-881b-2a1ff697d3f3
PmrB	38	aa0d4f90-e697-42b0-881b-2a1ff697d3f3
1	49	aa2b5d36-aa94-4b6a-9a9f-d1c6efd1b696
APH(3'')-Ib	325	aa2b5d36-aa94-4b6a-9a9f-d1c6efd1b696
APH(6)-Id	261	aa2b5d36-aa94-4b6a-9a9f-d1c6efd1b696
DfrA7	61	aa2b5d36-aa94-4b6a-9a9f-d1c6efd1b696
GlpT	47	aa2b5d36-aa94-4b6a-9a9f-d1c6efd1b696
O-acetyltransferase	57	aa2b5d36-aa94-4b6a-9a9f-d1c6efd1b696
PmrB	52	aa2b5d36-aa94-4b6a-9a9f-d1c6efd1b696
Sul1	43	aa2b5d36-aa94-4b6a-9a9f-d1c6efd1b696
Sul2	283	aa2b5d36-aa94-4b6a-9a9f-d1c6efd1b696
TEM-1	320	aa2b5d36-aa94-4b6a-9a9f-d1c6efd1b696
Tet(A)	45	aa2b5d36-aa94-4b6a-9a9f-d1c6efd1b696
GlpT	55	aa3a60d3-14da-497d-a837-a091b86933fb
PmrB	72	aa3a60d3-14da-497d-a837-a091b86933fb
DfrA7	115	aa41eb19-39fe-49ab-969b-4ea92a4ec8aa
GlpT	60	aa41eb19-39fe-49ab-969b-4ea92a4ec8aa
O-acetyltransferase	121	aa41eb19-39fe-49ab-969b-4ea92a4ec8aa
PmrB	75	aa41eb19-39fe-49ab-969b-4ea92a4ec8aa
TEM-1	102	aa41eb19-39fe-49ab-969b-4ea92a4ec8aa
Tet(B)	199	aa41eb19-39fe-49ab-969b-4ea92a4ec8aa
1	129	aa4a28d0-b7e7-44dc-81ff-46f2c02f02e7
2'-phosphotransferase	103	aa4a28d0-b7e7-44dc-81ff-46f2c02f02e7
AadA5	120	aa4a28d0-b7e7-44dc-81ff-46f2c02f02e7
DfrA17	126	aa4a28d0-b7e7-44dc-81ff-46f2c02f02e7
GlpT	58	aa4a28d0-b7e7-44dc-81ff-46f2c02f02e7
GyrA	50	aa4a28d0-b7e7-44dc-81ff-46f2c02f02e7
ParE	55	aa4a28d0-b7e7-44dc-81ff-46f2c02f02e7
PtsI	56	aa4a28d0-b7e7-44dc-81ff-46f2c02f02e7
Sul1	94	aa4a28d0-b7e7-44dc-81ff-46f2c02f02e7
TEM-1	118	aa4a28d0-b7e7-44dc-81ff-46f2c02f02e7
UhpT	65	aa4a28d0-b7e7-44dc-81ff-46f2c02f02e7
1	161	aa638f15-2195-4e96-8976-82ae8616c53e
ANT(2'')-Ia	110	aa638f15-2195-4e96-8976-82ae8616c53e
AadA1	144	aa638f15-2195-4e96-8976-82ae8616c53e
DfrA36	75	aa638f15-2195-4e96-8976-82ae8616c53e
FloR	86	aa638f15-2195-4e96-8976-82ae8616c53e
GlpT	71	aa638f15-2195-4e96-8976-82ae8616c53e
GyrA	64	aa638f15-2195-4e96-8976-82ae8616c53e
ParC	84	aa638f15-2195-4e96-8976-82ae8616c53e
ParE	80	aa638f15-2195-4e96-8976-82ae8616c53e
PmrB	90	aa638f15-2195-4e96-8976-82ae8616c53e
Sul1	199	aa638f15-2195-4e96-8976-82ae8616c53e
Sul2	124	aa638f15-2195-4e96-8976-82ae8616c53e
Tet(B)	86	aa638f15-2195-4e96-8976-82ae8616c53e
beta-lactamase	56	aa638f15-2195-4e96-8976-82ae8616c53e
1	120	aa6b1a88-5170-42b4-9a78-4cbf78947c7b
2'-phosphotransferase	122	aa6b1a88-5170-42b4-9a78-4cbf78947c7b
APH(3'')-Ib	142	aa6b1a88-5170-42b4-9a78-4cbf78947c7b
APH(6)-Id	124	aa6b1a88-5170-42b4-9a78-4cbf78947c7b
AadA5	128	aa6b1a88-5170-42b4-9a78-4cbf78947c7b
CTX-M-27	125	aa6b1a88-5170-42b4-9a78-4cbf78947c7b
DfrA17	111	aa6b1a88-5170-42b4-9a78-4cbf78947c7b
GlpT	58.5	aa6b1a88-5170-42b4-9a78-4cbf78947c7b
GyrA	69	aa6b1a88-5170-42b4-9a78-4cbf78947c7b
ParC	77	aa6b1a88-5170-42b4-9a78-4cbf78947c7b
ParE	79	aa6b1a88-5170-42b4-9a78-4cbf78947c7b
PmrB	84	aa6b1a88-5170-42b4-9a78-4cbf78947c7b
PtsI	66	aa6b1a88-5170-42b4-9a78-4cbf78947c7b
Sul1	121	aa6b1a88-5170-42b4-9a78-4cbf78947c7b
Sul2	128	aa6b1a88-5170-42b4-9a78-4cbf78947c7b
Tet(A)	122	aa6b1a88-5170-42b4-9a78-4cbf78947c7b
UhpT	91	aa6b1a88-5170-42b4-9a78-4cbf78947c7b
2'-phosphotransferase	127	aa6da655-63c1-404c-8920-151d8757e2a3
APH(3'')-Ib	149	aa6da655-63c1-404c-8920-151d8757e2a3
APH(6)-Id	119	aa6da655-63c1-404c-8920-151d8757e2a3
CyaA	108	aa6da655-63c1-404c-8920-151d8757e2a3
DfrA14	124	aa6da655-63c1-404c-8920-151d8757e2a3
GlpT	80	aa6da655-63c1-404c-8920-151d8757e2a3
Sul2	134	aa6da655-63c1-404c-8920-151d8757e2a3
TEM-1	127	aa6da655-63c1-404c-8920-151d8757e2a3
UhpT	119	aa6da655-63c1-404c-8920-151d8757e2a3
1	82	aa8a5154-6e59-4c86-8bf1-381b7ebe6d40
2'-phosphotransferase	59	aa8a5154-6e59-4c86-8bf1-381b7ebe6d40
APH(3'')-Ib	81	aa8a5154-6e59-4c86-8bf1-381b7ebe6d40
APH(6)-Id	73	aa8a5154-6e59-4c86-8bf1-381b7ebe6d40
AadA5	73	aa8a5154-6e59-4c86-8bf1-381b7ebe6d40
DfrA17	110	aa8a5154-6e59-4c86-8bf1-381b7ebe6d40
GlpT	46	aa8a5154-6e59-4c86-8bf1-381b7ebe6d40
GyrA	51	aa8a5154-6e59-4c86-8bf1-381b7ebe6d40
ParE	53	aa8a5154-6e59-4c86-8bf1-381b7ebe6d40
PmrB	50	aa8a5154-6e59-4c86-8bf1-381b7ebe6d40
PtsI	52	aa8a5154-6e59-4c86-8bf1-381b7ebe6d40
Sul1	65	aa8a5154-6e59-4c86-8bf1-381b7ebe6d40
Sul2	74	aa8a5154-6e59-4c86-8bf1-381b7ebe6d40
TEM-1	89	aa8a5154-6e59-4c86-8bf1-381b7ebe6d40
Tet(A)	63	aa8a5154-6e59-4c86-8bf1-381b7ebe6d40
UhpT	52	aa8a5154-6e59-4c86-8bf1-381b7ebe6d40
AAC(3)-IId	140	aaacb90b-9d85-44e5-9273-b6b9e2c2d8c6
APH(3'')-Ib	178	aaacb90b-9d85-44e5-9273-b6b9e2c2d8c6
APH(6)-Id	179.5	aaacb90b-9d85-44e5-9273-b6b9e2c2d8c6
DfrA7	196	aaacb90b-9d85-44e5-9273-b6b9e2c2d8c6
GlpT	77	aaacb90b-9d85-44e5-9273-b6b9e2c2d8c6
MarR	74	aaacb90b-9d85-44e5-9273-b6b9e2c2d8c6
O-acetyltransferase	111	aaacb90b-9d85-44e5-9273-b6b9e2c2d8c6
Sul2	162	aaacb90b-9d85-44e5-9273-b6b9e2c2d8c6
TEM-1	210	aaacb90b-9d85-44e5-9273-b6b9e2c2d8c6
Tet(A)	70	aaacb90b-9d85-44e5-9273-b6b9e2c2d8c6
1	35	aabcf927-64e7-4c0b-813c-d1a0313974f1
AadA1	40	aabcf927-64e7-4c0b-813c-d1a0313974f1
GlpT	26	aabcf927-64e7-4c0b-813c-d1a0313974f1
PmrB	27	aabcf927-64e7-4c0b-813c-d1a0313974f1
SHV-1	42	aabcf927-64e7-4c0b-813c-d1a0313974f1
Sul1	41	aabcf927-64e7-4c0b-813c-d1a0313974f1
CTX-M-27	482	aabe0b6e-2595-4839-8965-9fd60a4249d8
GlpT	79	aabe0b6e-2595-4839-8965-9fd60a4249d8
GyrA	80	aabe0b6e-2595-4839-8965-9fd60a4249d8
ParC	101	aabe0b6e-2595-4839-8965-9fd60a4249d8
ParE	96	aabe0b6e-2595-4839-8965-9fd60a4249d8
PmrB	88	aabe0b6e-2595-4839-8965-9fd60a4249d8
PtsI	87	aabe0b6e-2595-4839-8965-9fd60a4249d8
UhpT	98	aabe0b6e-2595-4839-8965-9fd60a4249d8
1	111	aabe58cf-1cce-482a-8c00-741b4a92d9cb
AadA1	119	aabe58cf-1cce-482a-8c00-741b4a92d9cb
GlpT	70	aabe58cf-1cce-482a-8c00-741b4a92d9cb
PmrB	89	aabe58cf-1cce-482a-8c00-741b4a92d9cb
SHV-1	117	aabe58cf-1cce-482a-8c00-741b4a92d9cb
Sul1	113	aabe58cf-1cce-482a-8c00-741b4a92d9cb
Tet(D)	123	aabe58cf-1cce-482a-8c00-741b4a92d9cb
APH(3'')-Ib	33	aacb3fed-dca5-4cf8-a5da-baad0493278a
APH(6)-Id	31	aacb3fed-dca5-4cf8-a5da-baad0493278a
CyaA	22	aacb3fed-dca5-4cf8-a5da-baad0493278a
GlpT	19	aacb3fed-dca5-4cf8-a5da-baad0493278a
Sul2	36	aacb3fed-dca5-4cf8-a5da-baad0493278a
GlpT	88	aacfecc6-ba2c-4e98-b9d1-bba31cf37ad8
MarR	73	aacfecc6-ba2c-4e98-b9d1-bba31cf37ad8
PmrB	96	aacfecc6-ba2c-4e98-b9d1-bba31cf37ad8
1	136	aae159a3-0dc4-4db6-b378-ad02a96bd446
2'-phosphotransferase	132	aae159a3-0dc4-4db6-b378-ad02a96bd446
AadA5	157	aae159a3-0dc4-4db6-b378-ad02a96bd446
CyaA	94	aae159a3-0dc4-4db6-b378-ad02a96bd446
DfrA17	151	aae159a3-0dc4-4db6-b378-ad02a96bd446
GlpT	75	aae159a3-0dc4-4db6-b378-ad02a96bd446
GyrA	79	aae159a3-0dc4-4db6-b378-ad02a96bd446
Sul1	141	aae159a3-0dc4-4db6-b378-ad02a96bd446
TEM-1	144	aae159a3-0dc4-4db6-b378-ad02a96bd446
GlpT	83	aaeaf575-2886-4fbe-b5db-db062079eb7f
MarR	97	aaeaf575-2886-4fbe-b5db-db062079eb7f
1	162	aaf7188c-5b2d-4090-9d2c-ad86be2dee02
AadA1	160	aaf7188c-5b2d-4090-9d2c-ad86be2dee02
DfrA1	175	aaf7188c-5b2d-4090-9d2c-ad86be2dee02
GlpT	76	aaf7188c-5b2d-4090-9d2c-ad86be2dee02
O-acetyltransferase	152	aaf7188c-5b2d-4090-9d2c-ad86be2dee02
PmrB	86	aaf7188c-5b2d-4090-9d2c-ad86be2dee02
Sul1	123	aaf7188c-5b2d-4090-9d2c-ad86be2dee02
TEM-1	157	aaf7188c-5b2d-4090-9d2c-ad86be2dee02
Tet(B)	161	aaf7188c-5b2d-4090-9d2c-ad86be2dee02
CyaA	71	ab44debe-dbb7-40e9-a495-862c6fce66e3
GlpT	62	ab44debe-dbb7-40e9-a495-862c6fce66e3
ParE	73	ab44debe-dbb7-40e9-a495-862c6fce66e3
UhpT	89	ab44debe-dbb7-40e9-a495-862c6fce66e3
GlpT	56	ab7d36f3-43ca-4ac5-ae71-682170001af4
PmrB	63	ab7d36f3-43ca-4ac5-ae71-682170001af4
1	148	ab820eaf-97be-4f5a-9afa-0085eac06aeb
2'-phosphotransferase	161	ab820eaf-97be-4f5a-9afa-0085eac06aeb
AAC(3)-IId	150	ab820eaf-97be-4f5a-9afa-0085eac06aeb
APH(3'')-Ib	168	ab820eaf-97be-4f5a-9afa-0085eac06aeb
APH(6)-Id	178	ab820eaf-97be-4f5a-9afa-0085eac06aeb
AadA5	159	ab820eaf-97be-4f5a-9afa-0085eac06aeb
DfrA17	148	ab820eaf-97be-4f5a-9afa-0085eac06aeb
GlpT	77	ab820eaf-97be-4f5a-9afa-0085eac06aeb
GyrA	89	ab820eaf-97be-4f5a-9afa-0085eac06aeb
ParE	83	ab820eaf-97be-4f5a-9afa-0085eac06aeb
PmrB	97	ab820eaf-97be-4f5a-9afa-0085eac06aeb
PtsI	91	ab820eaf-97be-4f5a-9afa-0085eac06aeb
Sul1	153	ab820eaf-97be-4f5a-9afa-0085eac06aeb
Sul2	167	ab820eaf-97be-4f5a-9afa-0085eac06aeb
TEM-40	145	ab820eaf-97be-4f5a-9afa-0085eac06aeb
Tet(A)	159	ab820eaf-97be-4f5a-9afa-0085eac06aeb
UhpT	98	ab820eaf-97be-4f5a-9afa-0085eac06aeb
APH(3'')-Ib	35	ab8420bc-62df-4acc-bcd0-55b9b197b9f7
APH(6)-Id	29	ab8420bc-62df-4acc-bcd0-55b9b197b9f7
GlpT	11	ab8420bc-62df-4acc-bcd0-55b9b197b9f7
MarR	15	ab8420bc-62df-4acc-bcd0-55b9b197b9f7
PmrB	15	ab8420bc-62df-4acc-bcd0-55b9b197b9f7
Sul2	33	ab8420bc-62df-4acc-bcd0-55b9b197b9f7
TEM-1	33	ab8420bc-62df-4acc-bcd0-55b9b197b9f7
CTX-M-27	78	aba4e8fc-ca19-4964-9f4e-dd090052a36b
CyaA	66	aba4e8fc-ca19-4964-9f4e-dd090052a36b
GlpT	54	aba4e8fc-ca19-4964-9f4e-dd090052a36b
GyrA	58	aba4e8fc-ca19-4964-9f4e-dd090052a36b
ParC	59	aba4e8fc-ca19-4964-9f4e-dd090052a36b
ParE	61	aba4e8fc-ca19-4964-9f4e-dd090052a36b
UhpT	72	aba4e8fc-ca19-4964-9f4e-dd090052a36b
2'-phosphotransferase	85	aba5e2b1-8d03-4946-95aa-81e1d0191e3a
CyaA	72	aba5e2b1-8d03-4946-95aa-81e1d0191e3a
DHA-1	112	aba5e2b1-8d03-4946-95aa-81e1d0191e3a
DfrA17	156	aba5e2b1-8d03-4946-95aa-81e1d0191e3a
GlpT	62	aba5e2b1-8d03-4946-95aa-81e1d0191e3a
QacE	110	aba5e2b1-8d03-4946-95aa-81e1d0191e3a
QnrB4	120	aba5e2b1-8d03-4946-95aa-81e1d0191e3a
QnrS1	240	aba5e2b1-8d03-4946-95aa-81e1d0191e3a
Sul1	97	aba5e2b1-8d03-4946-95aa-81e1d0191e3a
Sul3	297	aba5e2b1-8d03-4946-95aa-81e1d0191e3a
TEM-1	126	aba5e2b1-8d03-4946-95aa-81e1d0191e3a
Tet(A)	169	aba5e2b1-8d03-4946-95aa-81e1d0191e3a
1	40	abb1f979-0a75-41fc-8e6c-1636782cd461
AadA1	42	abb1f979-0a75-41fc-8e6c-1636782cd461
GlpT	21	abb1f979-0a75-41fc-8e6c-1636782cd461
PmrB	27	abb1f979-0a75-41fc-8e6c-1636782cd461
SHV-1	40	abb1f979-0a75-41fc-8e6c-1636782cd461
Sul1	36	abb1f979-0a75-41fc-8e6c-1636782cd461
Tet(D)	45	abb1f979-0a75-41fc-8e6c-1636782cd461
AAC(3)-IId	50	abdbc0db-8027-42a1-ab67-7fd66d7574dd
AadA1	55	abdbc0db-8027-42a1-ab67-7fd66d7574dd
CTX-M-14	69	abdbc0db-8027-42a1-ab67-7fd66d7574dd
CyaA	52	abdbc0db-8027-42a1-ab67-7fd66d7574dd
DfrA1	100	abdbc0db-8027-42a1-ab67-7fd66d7574dd
GlpT	41	abdbc0db-8027-42a1-ab67-7fd66d7574dd
Sat2	80	abdbc0db-8027-42a1-ab67-7fd66d7574dd
TEM-1	168	abdbc0db-8027-42a1-ab67-7fd66d7574dd
APH(3'')-Ib	212	abe419d7-db3a-4ed4-a599-8ce5dd08334c
APH(6)-Id	218	abe419d7-db3a-4ed4-a599-8ce5dd08334c
GlpT	74	abe419d7-db3a-4ed4-a599-8ce5dd08334c
PmrB	87	abe419d7-db3a-4ed4-a599-8ce5dd08334c
Sul2	368	abe419d7-db3a-4ed4-a599-8ce5dd08334c
TEM-1	219	abe419d7-db3a-4ed4-a599-8ce5dd08334c
Tet(A)	179	abe419d7-db3a-4ed4-a599-8ce5dd08334c
AcrR	98	ac0e234d-50a9-4043-9eb5-671a3908782a
GlpT	80	ac0e234d-50a9-4043-9eb5-671a3908782a
PmrB	78	ac0e234d-50a9-4043-9eb5-671a3908782a
TEM-1	188	ac0e234d-50a9-4043-9eb5-671a3908782a
CyaA	55	ac17536b-0627-4bd8-a853-35ce716f908a
GlpT	43	ac17536b-0627-4bd8-a853-35ce716f908a
ParC	51	ac17536b-0627-4bd8-a853-35ce716f908a
Tet(A)	827	ac17536b-0627-4bd8-a853-35ce716f908a
UhpT	59	ac17536b-0627-4bd8-a853-35ce716f908a
GlpT	102	ac19aedb-b3cc-4362-b732-0a07aee0a99c
PmrB	106	ac19aedb-b3cc-4362-b732-0a07aee0a99c
APH(3'')-Ib	194	ac23d0e8-78f2-4ad4-9d7f-160e4275b19b
APH(6)-Id	172	ac23d0e8-78f2-4ad4-9d7f-160e4275b19b
GlpT	82	ac23d0e8-78f2-4ad4-9d7f-160e4275b19b
MarR	66	ac23d0e8-78f2-4ad4-9d7f-160e4275b19b
PmrB	96	ac23d0e8-78f2-4ad4-9d7f-160e4275b19b
Sul2	189	ac23d0e8-78f2-4ad4-9d7f-160e4275b19b
TEM-1	189	ac23d0e8-78f2-4ad4-9d7f-160e4275b19b
GlpT	65	ac2c2e62-f4e4-487a-b034-db2a05f41fb3
PmrB	97	ac2c2e62-f4e4-487a-b034-db2a05f41fb3
1	19	ac4ad6de-eac8-4066-ab5a-8a2cc2cf7bd5
AadA1	17	ac4ad6de-eac8-4066-ab5a-8a2cc2cf7bd5
GlpT	17	ac4ad6de-eac8-4066-ab5a-8a2cc2cf7bd5
O-acetyltransferase	17	ac4ad6de-eac8-4066-ab5a-8a2cc2cf7bd5
OXA-1	15	ac4ad6de-eac8-4066-ab5a-8a2cc2cf7bd5
PmrB	19	ac4ad6de-eac8-4066-ab5a-8a2cc2cf7bd5
Sul1	13	ac4ad6de-eac8-4066-ab5a-8a2cc2cf7bd5
AAC(3)-IIe	58	ac5318db-1909-44e6-9879-f9abb24aaae7
AAC(6')-Ib-cr5	63	ac5318db-1909-44e6-9879-f9abb24aaae7
APH(3'')-Ib	104	ac5318db-1909-44e6-9879-f9abb24aaae7
APH(6)-Id	117	ac5318db-1909-44e6-9879-f9abb24aaae7
CTX-M-15	69	ac5318db-1909-44e6-9879-f9abb24aaae7
CatB3	73	ac5318db-1909-44e6-9879-f9abb24aaae7
DfrA14	114	ac5318db-1909-44e6-9879-f9abb24aaae7
GlpT	69	ac5318db-1909-44e6-9879-f9abb24aaae7
GyrA	74	ac5318db-1909-44e6-9879-f9abb24aaae7
OXA-1	79	ac5318db-1909-44e6-9879-f9abb24aaae7
ParC	78	ac5318db-1909-44e6-9879-f9abb24aaae7
ParE	75	ac5318db-1909-44e6-9879-f9abb24aaae7
PmrB	73	ac5318db-1909-44e6-9879-f9abb24aaae7
PtsI	86	ac5318db-1909-44e6-9879-f9abb24aaae7
Sul2	110	ac5318db-1909-44e6-9879-f9abb24aaae7
TEM-1	121	ac5318db-1909-44e6-9879-f9abb24aaae7
Tet(A)	60	ac5318db-1909-44e6-9879-f9abb24aaae7
UhpT	81	ac5318db-1909-44e6-9879-f9abb24aaae7
APH(3'')-Ib	141	ac54f608-8703-401e-8adf-0a725fd1f0c2
APH(6)-Id	149	ac54f608-8703-401e-8adf-0a725fd1f0c2
DfrA14	151	ac54f608-8703-401e-8adf-0a725fd1f0c2
GlpT	71	ac54f608-8703-401e-8adf-0a725fd1f0c2
MarR	55	ac54f608-8703-401e-8adf-0a725fd1f0c2
PmrB	77	ac54f608-8703-401e-8adf-0a725fd1f0c2
Sul2	140	ac54f608-8703-401e-8adf-0a725fd1f0c2
TEM-1	150	ac54f608-8703-401e-8adf-0a725fd1f0c2
GlpT	71	aca74b8d-9357-4e2a-9715-1d493a6996b5
PmrB	90	aca74b8d-9357-4e2a-9715-1d493a6996b5
TEM-1	78	aca74b8d-9357-4e2a-9715-1d493a6996b5
1	169	acb377c2-ec1b-4cc6-ba12-fbc32918ddfb
AadA1	172	acb377c2-ec1b-4cc6-ba12-fbc32918ddfb
GlpT	90	acb377c2-ec1b-4cc6-ba12-fbc32918ddfb
PmrB	102	acb377c2-ec1b-4cc6-ba12-fbc32918ddfb
SHV-1	144	acb377c2-ec1b-4cc6-ba12-fbc32918ddfb
Sul1	151	acb377c2-ec1b-4cc6-ba12-fbc32918ddfb
Tet(D)	174	acb377c2-ec1b-4cc6-ba12-fbc32918ddfb
GlpT	80	acc69b5a-766e-495f-8339-5cbb1f8d7c31
GyrA	80	acc69b5a-766e-495f-8339-5cbb1f8d7c31
PmrB	79	acc69b5a-766e-495f-8339-5cbb1f8d7c31
GlpT	104	ace03597-c211-4585-8d64-118dab9da276
PmrB	132	ace03597-c211-4585-8d64-118dab9da276
UhpT	132	ace03597-c211-4585-8d64-118dab9da276
GlpT	76	ace7351b-0112-4cba-a373-bd53f7e9bf4d
MarR	76	ace7351b-0112-4cba-a373-bd53f7e9bf4d
GlpT	87	acedfc9f-3ef2-4f3d-8d91-e38aff75dad0
PmrB	94	acedfc9f-3ef2-4f3d-8d91-e38aff75dad0
GlpT	73	acefbe54-3ad0-4c9e-9b40-85b0450d496e
MarR	57	acefbe54-3ad0-4c9e-9b40-85b0450d496e
PmrB	86	acefbe54-3ad0-4c9e-9b40-85b0450d496e
TEM-1	104	acefbe54-3ad0-4c9e-9b40-85b0450d496e
Tet(A)	89	acefbe54-3ad0-4c9e-9b40-85b0450d496e
1	116	ad370fe5-9077-41b5-890d-975c94e88463
APH(3'')-Ib	114	ad370fe5-9077-41b5-890d-975c94e88463
APH(6)-Id	120	ad370fe5-9077-41b5-890d-975c94e88463
AadA1	136	ad370fe5-9077-41b5-890d-975c94e88463
DfrA1	145	ad370fe5-9077-41b5-890d-975c94e88463
GlpT	70	ad370fe5-9077-41b5-890d-975c94e88463
PmrB	81	ad370fe5-9077-41b5-890d-975c94e88463
Sul1	98	ad370fe5-9077-41b5-890d-975c94e88463
Sul2	106	ad370fe5-9077-41b5-890d-975c94e88463
